,City,CompanyName,Date,From,JobLink,JobTitle_x,JobType,Job_ID,Position,Province,Salary,KeyWord,Skill_ID,Skill,JobTitle_y,Category
373,Toronto,FreshBooks,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5939174be1c9b82b,Data Analyst - Base Marketing,Not Informed,5939174be1c9b82b,['Data Analyst - Base Marketing'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
374,Toronto,General Electric,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=072efe46adc2fc82,engineering scientist,Not Informed,072efe46adc2fc82,['engineering scientist'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
375,Toronto,Shopify,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1f4505c89ed4023a,Lead Data Scientist - App & Partner Platform,Not Informed,1f4505c89ed4023a,['Lead Data Scientist - App & Partner Platform'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
376,Ottawa,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2e4a190d2c61ca35,Defence Scientist,Not Informed,2e4a190d2c61ca35,['Defence Scientist'], ON,"['$72,176 - $135,173 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
377,North York,Toronto Research Chemicals Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fb27c72cf1755487,Catalogue Entry Associate,Not Informed,fb27c72cf1755487,['Catalogue Entry Associate'], ON,"['$31,000 - $33,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
378,Toronto,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1a50d6485560eaa4,Sr. Applied Scientist,Not Informed,1a50d6485560eaa4,['Sr. Applied Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
379,Montréal,TMC - People Drive Technology,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5cab917cdc0b9157,Data Scientist / Data Engineer,Not Informed,5cab917cdc0b9157,['Data Scientist / Data Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
380,Toronto,TELUS Digital,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d984ab129330b987,Data Analytics Developer,Not Informed,d984ab129330b987,['Data Analytics Developer'], ON,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
381,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Python,1,Python,Data Scientist,Hard
382,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], SQL,2,SQL,Data Scientist,Hard
383,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Big Data,3,BigData,Data Scientist,Hard
384,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Math,6,Mathematcs,Data Scientist,Education
385,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], R,11,R,Data Scientist,Hard
386,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Spark,14,Spark,Data Scientist,Hard
387,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Hadoop,22,Hadoop,Data Scientist,Hard
390,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], SAS,28,SAS,Data Scientist,Hard
391,Toronto,TekStaff IT Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cadad937d6da507c,Data Scientist,Not Informed,cadad937d6da507c,['Data Scientist'], ON,['Contract'], Java,31,Java,Data Scientist,Hard
392,Toronto,Ontario Teachers' Pension Plan,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=72efe761d9eb2b07,"Intern - Data Scientist, Public Equities (12 month contract)",Not Informed,72efe761d9eb2b07,"['Intern - Data Scientist, Public Equities (12 month contract)']", ON,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
393,Edmonton,SBI Fine Chemicals Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=63d39b8d3ef20bdb,Research Scientist,Not Informed,63d39b8d3ef20bdb,['Research Scientist'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
394,Surrey,"Cosmaceutical Research Lab, Inc",11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=304000e23b52b8f3,Formulation Scientist,Not Informed,304000e23b52b8f3,['Formulation Scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
395,Winnipeg,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7d22f0cbbd27eca3,Research Scientist,Not Informed,7d22f0cbbd27eca3,['Research Scientist'], MB,"['$55,870 - $144,413 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
396,Toronto,Manulife,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ba4cd4275f9a4504,Data Engineer,Not Informed,ba4cd4275f9a4504,['Data Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
397,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Python,1,Python,Data Scientist,Hard
398,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], SQL,2,SQL,Data Scientist,Hard
399,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Big Data,3,BigData,Data Scientist,Hard
400,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Math,6,Mathematcs,Data Scientist,Education
401,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], R,11,R,Data Scientist,Hard
402,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Spark,14,Spark,Data Scientist,Hard
403,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Hadoop,22,Hadoop,Data Scientist,Hard
406,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], SAS,28,SAS,Data Scientist,Hard
407,Toronto,Nexus Systems Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=38152e90fde295f7,Data Scientist,Not Informed,38152e90fde295f7,['Data Scientist'], ON,['Contract'], Java,31,Java,Data Scientist,Hard
408,Whitehorse,Golder Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=bfcdb94dbb8ffa0e,Junior Environmental Scientist,Not Informed,bfcdb94dbb8ffa0e,['Junior Environmental Scientist'], YT,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
409,Vancouver,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2abce16798a4d716,Applied Scientist,Not Informed,2abce16798a4d716,['Applied Scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
410,Chalk River,Canadian Nuclear Laboratories,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d53684007b951cbe,Engineering Scientist (Fuel R&D Scientist),Not Informed,d53684007b951cbe,['Engineering Scientist (Fuel R&D Scientist)'], ON,"['$89,100 - $89,800 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
411,Windsor,Dillon Consulting,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7e631b1b24e91e71,Workforce Data Analyst,Not Informed,7e631b1b24e91e71,['Workforce Data Analyst'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
412,Saint-Laurent,TELUS Communications,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=560ee0884cd51ae6,Data Scientist - Evolving Radio Access Network (RAN) Optimization,Not Informed,560ee0884cd51ae6,['Data Scientist - Evolving Radio Access Network (RAN) Optimization'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
413,Montréal,BrainFinance,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ae1a5355c99d3fe4,Senior Data Scientist - Fintech,Not Informed,ae1a5355c99d3fe4,['Senior Data Scientist - Fintech'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
414,Vancouver,Finning International Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e4d37b521d4e4f91,Senior Data Scientist,Not Informed,e4d37b521d4e4f91,['Senior Data Scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
415,Burnaby,Ballard,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b173f3cba263aa5d,"MEA Engineer/Scientist, Burnaby, BC Canada",Not Informed,b173f3cba263aa5d,"['MEA Engineer/Scientist, Burnaby, BC Canada']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
416,Toronto,EY,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=34ea1b6ccd62a817,Senior Manager - Data Scientist,Not Informed,34ea1b6ccd62a817,['Senior Manager - Data Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
417,Mississauga,BBM,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c5c32204b3c8b670,Senior Data Engineer,Not Informed,c5c32204b3c8b670,['Senior Data Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
418,Montréal,National Bank of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=98b7f6b0e271b046,Data Scientists - Client Analytics,Not Informed,98b7f6b0e271b046,['Data Scientists - Client Analytics'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
419,Toronto,FreshBooks,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ac3ad9ff3a0b778c,"Data Analyst, Digital Acquisition (Co-Op)",Not Informed,ac3ad9ff3a0b778c,"['Data Analyst, Digital Acquisition (Co-Op)']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
420,Laval,Algorithme Pharma,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2b45cff2baf292f9,Pharmacokinetic Scientist,Not Informed,2b45cff2baf292f9,['Pharmacokinetic Scientist'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
421,Mississauga,Aviya Aerospace Systems,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d65ce994846e1e9e,Engine Oil System Analyst/ Data Scientist (DPHM),Not Informed,d65ce994846e1e9e,['Engine Oil System Analyst/ Data Scientist (DPHM)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
422,Niagara Falls,Northernchem Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d96d09c221057e7c,Research Scientist,Not Informed,d96d09c221057e7c,['Research Scientist'], ON,"['$30,000 - $60,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
423,Toronto,Sanofi,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=464ba08bd5b8cc08,"Manager, Data Analytics",Not Informed,464ba08bd5b8cc08,"['Manager, Data Analytics']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
424,Toronto,gdR | Grossman Dorland Recruiting,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=573a38647c0b24f6,Sr. Data Scientist (Machine Learning) - Toronto,Not Informed,573a38647c0b24f6,['Sr. Data Scientist (Machine Learning) - Toronto'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
425,Duncan,Integral Ecology Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4e22ed324983089e,Soil scientist,Not Informed,4e22ed324983089e,['Soil scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
426,Kingston,LaserDepth Dynamics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f0de8fa9d71bde54,R&D Scientist (Sensors),Not Informed,f0de8fa9d71bde54,['R&D Scientist (Sensors)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
427,Toronto,Google,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=49e023498f08c03a,"Google AI Resident, 2019 Start (Fixed-Term Employee)",Not Informed,49e023498f08c03a,"['Google AI Resident, 2019 Start (Fixed-Term Employee)']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
428,Montréal,Merck USA,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=296bca793caa8527,Data Science Associate,Not Informed,296bca793caa8527,['Data Science Associate'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
429,Mississauga,Kenna,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0029fac7fa1aebce,Marketing Data Analyst,Not Informed,0029fac7fa1aebce,['Marketing Data Analyst'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
430,Montréal,InVivo AI,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dc8257f7c14e066c,Applied Research Scientist (Machine Learning),Not Informed,dc8257f7c14e066c,['Applied Research Scientist (Machine Learning)'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
431,Toronto,Michael Page International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ea0148975a4052fc,NLP Data Scientist,Not Informed,ea0148975a4052fc,['NLP Data Scientist'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
432,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], Math,6,Mathematcs,Data Scientist,Education
433,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], ML,9,Machine Learning,Data Scientist,Hard
434,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], AI,10,Artificial Intelligence,Data Scientist,major
435,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], R,11,R,Data Scientist,Hard
436,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], Master,13,Master,Data Scientist,Education
437,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], Spark,14,Spark,Data Scientist,Hard
438,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], SAS,28,SAS,Data Scientist,Hard
439,Toronto,BeachHead Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fbe476fb13f4f18f,Data Scientist,Not Informed,fbe476fb13f4f18f,['Data Scientist'], ON,['Permanent'], Java,31,Java,Data Scientist,Hard
440,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Python,1,Python,Data Scientist,Hard
441,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Big Data,3,BigData,Data Scientist,Hard
442,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, R,11,R,Data Scientist,Hard
443,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Spark,14,Spark,Data Scientist,Hard
444,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Communication,16,Communication,Data Scientist,Soft
445,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Java,31,Java,Data Scientist,Hard
446,Laval,ADNM International,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3890fe0295b45654,Data Scientist,Not Informed,3890fe0295b45654,['Data Scientist'], QC,Not Informed, Periscope,43,Periscope,Data Scientist,Hard
454,Toronto,Centre for Addiction and Mental Health,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5de626a90ebd93e6,Project Scientist,Not Informed,5de626a90ebd93e6,['Project Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
455,Vaughan,Daisy Intelligence,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2c45fceaa51f0212,Lead Machine Learning Scientist,Not Informed,2c45fceaa51f0212,['Lead Machine Learning Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
456,Ottawa,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dd3fad433a4f35df,Physical Scientist / Physical science policy and planning analyst - Inventory,Not Informed,dd3fad433a4f35df,['Physical Scientist / Physical science policy and planning analyst - Inventory'], ON,"['$35,267 - $70,309 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
457,Toronto,EQ Works,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ef9fe866b1ba2506,Data Engineer,Not Informed,ef9fe866b1ba2506,['Data Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
472,Williams Lake,Southern Dãkelh Nation Alliance,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fa5d8c1bf8b4849d,TLU Social Scientist,Not Informed,fa5d8c1bf8b4849d,['TLU Social Scientist'], BC,"['$60,000 - $68,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
474,Port Moody,SynergyAspen Environmental,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=15af6eb508cdccb1,- Environmental Scientist,Not Informed,15af6eb508cdccb1,['- Environmental Scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
475,Toronto,GE Healthcare Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b952bf5bb16906a6,Development Scientist - Media Formulation,Not Informed,b952bf5bb16906a6,['Development Scientist - Media Formulation'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
476,Vancouver,Contextual Genomics Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ac9f90faaf9eff98,Computational Scientist (NOC 2121),Not Informed,ac9f90faaf9eff98,['Computational Scientist (NOC 2121)'], BC,"['$105,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
478,Whitby,360insights,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=31dea3fece17b0d4,"Manager, Data Science",Not Informed,31dea3fece17b0d4,"['Manager, Data Science']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
480,Burnaby,Ritchie Bros.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5dbfcbeb10607abf,Data Engineer,Not Informed,5dbfcbeb10607abf,['Data Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
481,Vancouver,PHSA,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a3481286d3130a50,Faculty Scientist in Cancer Epidemiology and Data Sciences,Not Informed,a3481286d3130a50,['Faculty Scientist in Cancer Epidemiology and Data Sciences'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
482,Calgary,Trace Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=72e42dbd4420c722,Junior Environmental Scientist,Not Informed,72e42dbd4420c722,['Junior Environmental Scientist'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
483,Toronto,BIOPHARMA SERVICES USA INC,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=19b05ba2b34b4ef8,Clinical Pharmacology Scientist,Not Informed,19b05ba2b34b4ef8,['Clinical Pharmacology Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
486,Toronto,General Assembly,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5e987263f7ee6e29,Data Science/Data Analytics Instructional Associate (part time),Not Informed,5e987263f7ee6e29,['Data Science/Data Analytics Instructional Associate (part time)'], ON,['Part-time'],Not found,-1,Not Identified,Data Scientist,Not Identified
487,Edmonton,FluidInsight,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4a3fc19626e8ce59,Lubricant Analysis Technologist,Not Informed,4a3fc19626e8ce59,['Lubricant Analysis Technologist'], AB,"['$55,000 - $65,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
488,Ottawa,Valerann,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c60c09e01d695649,Senior Data Scientist / Machine Learning Engineer,Not Informed,c60c09e01d695649,['Senior Data Scientist / Machine Learning Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
489,Burnaby,Xenon Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f6cfdcee838350cc,"Research Scientist, Electrophysiology",Not Informed,f6cfdcee838350cc,"['Research Scientist, Electrophysiology']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
490,Toronto,Sapient,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b72dc981a3d5ebf7,"Manager, Data Engineering",Not Informed,b72dc981a3d5ebf7,"['Manager, Data Engineering']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
491,Toronto,Gartner,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8808cf5b8d9f4fef,Data and Analytics Leadership Partner,Not Informed,8808cf5b8d9f4fef,['Data and Analytics Leadership Partner'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
492,Vancouver,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4be5b57b97af7350,Data Engineer,Not Informed,4be5b57b97af7350,['Data Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
493,Windsor,Catalent Pharma Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3ebc8f2a6b79c23a,Associate Analytical Scientist (18 month contract),Not Informed,3ebc8f2a6b79c23a,['Associate Analytical Scientist (18 month contract)'], ON,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
494,Montréal,Terminal,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7f2bcfc00a498f8a,Data Engineer,Not Informed,7f2bcfc00a498f8a,['Data Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
495,Winnipeg,Online Business Systems,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4eb8a87b838060cb,Data Scientist Developer,Not Informed,4eb8a87b838060cb,['Data Scientist Developer'], MB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
496,Montréal,Element AI,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a2600fa98327ec66,Data Scientist - Insurance Product,Not Informed,a2600fa98327ec66,['Data Scientist - Insurance Product'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
497,Montréal,Autodesk,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=df718bf563d8de9b,Senior or Lead Pirate Data Scientist,Not Informed,df718bf563d8de9b,['Senior or Lead Pirate Data Scientist'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
498,Halifax,Dash Hudson,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ff1e577e65e3fe9d,Research Scientist,Not Informed,ff1e577e65e3fe9d,['Research Scientist'], NS,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
499,Québec City,Syneos Health Clinical,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=48dd5d5ceb08765c,Research Scientist,Not Informed,48dd5d5ceb08765c,['Research Scientist'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
500,Thornhill,Cortechma Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=57d42fda9f1b0b42,"Instructor (Data Science, Artificial Intelligence, Machine Learning)",Not Informed,57d42fda9f1b0b42,"['Instructor (Data Science, Artificial Intelligence, Machine Learning)']", ON,"['Part-time, Contract']",Not found,-1,Not Identified,Data Scientist,Not Identified
501,Montréal,IVADO Labs,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7a5ba97603f3f4c2,Data Scientists / AI & Machine Learning Engineer,Not Informed,7a5ba97603f3f4c2,['Data Scientists / AI & Machine Learning Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
502,Toronto,Accenture,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dec3055c487d32e2,Data Science Consultant,Not Informed,dec3055c487d32e2,['Data Science Consultant'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
503,Peterborough,Noblegen,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ecd59306341d8bed,"Senior Scientist, Downstream",Not Informed,ecd59306341d8bed,"['Senior Scientist, Downstream']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
